Message ID,Date,Content,Category,University ID
11,6/23/2015,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,Request,197735
12,3/3/2016,Nullam sit amet turpis elementum ligula vehicula consequat.,Request,197735
1,7/23/2015,Ut at dolor quis odio consequat varius.,Help,178208
2,10/23/2015,Phasellus in felis. Donec semper sapien a libero. Nam dui.,Request,178208
3,8/25/2015,Nam dui.,Help,178208
4,6/17/2015,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",Response,178208
5,1/16/2016,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",Response,178208
6,12/11/2015,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",Request,178208
7,10/27/2015,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,Response,178208
8,10/9/2015,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,Response,178208
9,11/4/2015,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",Help,178208
10,8/22/2015,Mauris ullamcorper purus sit amet nulla.,Order,178208
11,1/25/2016,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.,Request,178208
12,7/17/2015,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,Request,178208
1,7/4/2015,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",Order,220075
2,6/28/2015,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",Help,220075
3,7/6/2015,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",Order,220075
4,9/19/2015,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",Help,220075
1,8/15/2015,Proin at turpis a pede posuere nonummy.,Request,215132
2,9/8/2015,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,Response,215132
3,10/7/2015,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,Request,215132
4,2/21/2016,Donec quis orci eget orci vehicula condimentum.,Help,215132
5,7/13/2015,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",Response,215132
1,1/1/2016,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,Order,483124
2,6/7/2015,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Help,483124
1,5/7/2015,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",Query,224554
2,7/9/2015,Etiam faucibus cursus urna.,Request,224554
3,8/13/2015,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",Query,224554
4,6/19/2015,In eleifend quam a odio.,Order,224554
5,2/29/2016,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Request,224554
6,10/18/2015,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",Order,224554
7,6/5/2015,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,Order,224554
8,2/8/2016,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",Help,224554
9,10/14/2015,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",Help,224554
10,4/19/2015,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",Order,224554
11,10/11/2015,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,Order,224554
12,2/18/2016,Donec dapibus.,Response,224554
13,5/15/2015,Fusce posuere felis sed lacus.,Request,224554
14,8/30/2015,Sed sagittis.,Help,224554
1,5/4/2015,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",Help,215293
2,11/8/2015,Aenean auctor gravida sem.,Order,215293
1,3/6/2016,Integer ac neque. Duis bibendum.,Response,437097
2,7/27/2015,Praesent blandit lacinia erat.,Help,437097
3,2/6/2016,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,Request,437097
4,1/23/2016,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,Request,437097
5,1/7/2016,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,Response,437097
6,1/23/2016,Integer a nibh. In quis justo.,Query,437097
7,5/17/2015,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",Request,437097
8,12/9/2015,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,Response,437097
9,11/11/2015,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",Order,437097
10,12/9/2015,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,Request,437097
1,12/16/2015,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",Order,142285
2,3/14/2015,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",Order,142285
3,8/17/2015,Etiam vel augue.,Response,142285
4,5/6/2015,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Response,142285
5,1/19/2016,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",Order,142285
6,10/16/2015,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",Request,142285
7,6/12/2015,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,Order,142285
8,1/17/2016,Sed accumsan felis. Ut at dolor quis odio consequat varius.,Query,142285
9,11/18/2015,Morbi vel lectus in quam fringilla rhoncus.,Request,142285
10,3/1/2016,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Request,142285
11,3/29/2015,Vivamus vel nulla eget eros elementum pellentesque.,Query,142285
12,5/14/2015,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",Order,142285
1,3/21/2015,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",Help,164988
2,12/17/2015,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",Order,164988
3,2/17/2016,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Response,164988
4,9/14/2015,Phasellus sit amet erat. Nulla tempus.,Help,164988
5,1/7/2016,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",Request,164988
6,12/8/2015,In congue.,Request,164988
7,8/10/2015,Pellentesque viverra pede ac diam.,Help,164988
8,9/21/2015,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,Query,164988
9,11/4/2015,Nulla suscipit ligula in lacus.,Request,164988
10,4/24/2015,Pellentesque ultrices mattis odio. Donec vitae nisi.,Help,164988
1,1/17/2016,Praesent blandit.,Response,228459
2,2/1/2016,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",Order,228459
3,10/11/2015,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,Request,228459
4,6/27/2015,Proin at turpis a pede posuere nonummy. Integer non velit.,Request,228459
5,6/1/2015,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,Request,228459
6,5/18/2015,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,Response,228459
7,7/12/2015,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",Request,228459
8,9/15/2015,Sed accumsan felis.,Request,228459
9,8/24/2015,Nunc purus. Phasellus in felis.,Response,228459
10,3/13/2015,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",Help,228459
11,6/15/2015,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",Order,228459
12,4/1/2015,Ut tellus.,Order,228459
13,3/21/2015,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",Response,228459
1,1/27/2016,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,Help,211273
2,9/8/2015,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",Order,211273
3,11/2/2015,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,Order,211273
4,9/24/2015,Suspendisse potenti.,Request,211273
5,3/30/2015,Proin at turpis a pede posuere nonummy.,Order,211273
6,5/19/2015,Nulla justo.,Response,211273
7,3/1/2016,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Order,211273
8,7/15/2015,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,Query,211273
9,10/27/2015,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",Query,211273
10,1/9/2016,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Response,211273
11,4/19/2015,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Request,211273
12,6/16/2015,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",Request,211273
13,9/6/2015,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",Request,211273
14,5/3/2015,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",Help,211273
1,6/25/2015,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",Help,228705
2,12/4/2015,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",Response,228705
3,3/29/2015,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Order,228705
4,9/19/2015,Duis mattis egestas metus. Aenean fermentum.,Request,228705
5,1/13/2016,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Response,228705
1,9/1/2015,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Help,185828
2,5/13/2015,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",Query,185828
3,9/30/2015,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",Help,185828
4,7/18/2015,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",Query,185828
5,5/16/2015,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",Help,185828
6,2/28/2016,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",Request,185828
7,4/22/2015,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,Help,185828
8,11/12/2015,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",Order,185828
9,6/17/2015,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",Help,185828
10,6/23/2015,Aenean fermentum.,Help,185828
11,8/12/2015,Etiam vel augue. Vestibulum rutrum rutrum neque.,Query,185828
12,9/1/2015,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Query,185828
1,4/14/2015,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.",Order,139940
2,2/1/2016,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",Order,139940
